Timestamp,Open,High,Low,Close,Volume
2022-12-31 16:00:00,1202.85,1203.04,1202.85,1203.04,81.6602
2022-12-31 16:01:00,1203.03,1203.11,1202.81,1202.98,101.608
2022-12-31 16:02:00,1202.99,1203.03,1202.98,1203.02,28.5905
2022-12-31 16:03:00,1203.02,1203.16,1202.96,1202.97,70.9121
2022-12-31 16:04:00,1202.96,1202.97,1202.82,1202.82,50.5809
2022-12-31 16:05:00,1202.82,1202.83,1202.82,1202.83,62.62
2022-12-31 16:06:00,1202.82,1202.93,1202.78,1202.78,89.4789
2022-12-31 16:07:00,1202.78,1202.79,1202.78,1202.79,23.8186
2022-12-31 16:08:00,1202.79,1202.79,1202.78,1202.79,25.2112
2022-12-31 16:09:00,1202.79,1202.92,1202.78,1202.92,26.5939
2022-12-31 16:10:00,1202.91,1202.92,1202.69,1202.69,74.8264
2022-12-31 16:11:00,1202.7,1202.7,1202.69,1202.69,23.7117
2022-12-31 16:12:00,1202.7,1202.7,1202.49,1202.49,87.3878
2022-12-31 16:13:00,1202.49,1202.5,1202.31,1202.31,78.4346
2022-12-31 16:14:00,1202.31,1202.32,1202.26,1202.26,54.9472
2022-12-31 16:15:00,1202.26,1202.27,1201.75,1201.76,212.7893
2022-12-31 16:16:00,1201.75,1201.86,1201.75,1201.77,72.3442
2022-12-31 16:17:00,1201.77,1201.77,1201.72,1201.72,26.7371
2022-12-31 16:18:00,1201.72,1201.87,1201.06,1201.86,212.0647
2022-12-31 16:19:00,1201.87,1202.2,1201.86,1202.2,45.2308
2022-12-31 16:20:00,1202.2,1202.62,1202.19,1202.61,103.021
2022-12-31 16:21:00,1202.61,1203.03,1202.61,1203.03,151.7823
2022-12-31 16:22:00,1203.03,1203.06,1203.02,1203.06,25.1671
2022-12-31 16:23:00,1203.05,1203.36,1203.05,1203.22,83.4839
2022-12-31 16:24:00,1203.22,1203.27,1203.21,1203.26,76.9843
2022-12-31 16:25:00,1203.26,1203.27,1203.26,1203.27,20.9218
2022-12-31 16:26:00,1203.27,1203.31,1203.26,1203.3,99.0247
2022-12-31 16:27:00,1203.3,1203.31,1202.94,1202.95,80.6641
2022-12-31 16:28:00,1202.94,1202.95,1202.94,1202.95,62.5958
2022-12-31 16:29:00,1202.94,1202.95,1202.94,1202.95,13.2732
2022-12-31 16:30:00,1202.95,1202.95,1202.94,1202.95,34.0637
2022-12-31 16:31:00,1202.95,1202.95,1202.94,1202.95,57.0109
2022-12-31 16:32:00,1202.94,1202.99,1202.94,1202.98,31.2519
2022-12-31 16:33:00,1202.99,1202.99,1202.98,1202.99,19.0897
2022-12-31 16:34:00,1202.98,1202.99,1202.98,1202.98,27.3352
2022-12-31 16:35:00,1202.99,1202.99,1202.98,1202.99,17.0596
2022-12-31 16:36:00,1202.99,1203.19,1202.98,1203.09,107.7117
2022-12-31 16:37:00,1203.09,1203.1,1203.09,1203.1,22.7241
2022-12-31 16:38:00,1203.09,1203.1,1202.53,1202.61,528.2551
2022-12-31 16:39:00,1202.61,1202.64,1202.6,1202.63,69.9065
2022-12-31 16:40:00,1202.64,1203.11,1202.63,1203.11,136.8029
2022-12-31 16:41:00,1203.11,1203.5,1203.1,1203.49,108.5276
2022-12-31 16:42:00,1203.5,1203.51,1203.06,1203.06,82.2119
2022-12-31 16:43:00,1203.06,1203.12,1203.06,1203.11,115.977
2022-12-31 16:44:00,1203.12,1203.27,1203.11,1203.27,34.5988
2022-12-31 16:45:00,1203.26,1203.44,1203.26,1203.44,25.8495
2022-12-31 16:46:00,1203.44,1203.44,1203.23,1203.24,37.4046
2022-12-31 16:47:00,1203.24,1203.24,1202.88,1202.97,197.537
2022-12-31 16:48:00,1202.97,1202.98,1202.97,1202.98,39.4825
2022-12-31 16:49:00,1202.97,1202.98,1202.53,1202.54,206.4634
2022-12-31 16:50:00,1202.54,1203.21,1202.51,1203.2,263.3308
2022-12-31 16:51:00,1203.21,1203.29,1203.2,1203.24,28.3087
2022-12-31 16:52:00,1203.24,1203.24,1203.23,1203.24,25.5335
2022-12-31 16:53:00,1203.23,1203.74,1203.23,1203.73,40.123
2022-12-31 16:54:00,1203.73,1203.92,1203.73,1203.91,75.4282
2022-12-31 16:55:00,1203.92,1203.92,1203.21,1203.21,208.8646
2022-12-31 16:56:00,1203.22,1203.22,1203.21,1203.21,9.627
2022-12-31 16:57:00,1203.22,1203.22,1203.21,1203.21,9.8059
2022-12-31 16:58:00,1203.22,1203.22,1203.21,1203.22,38.3382
2022-12-31 16:59:00,1203.22,1203.22,1202.78,1202.79,81.2269
2022-12-31 17:00:00,1202.79,1202.79,1202.78,1202.78,55.994
2022-12-31 17:01:00,1202.78,1202.79,1202.56,1202.67,72.4768
2022-12-31 17:02:00,1202.68,1202.68,1202.67,1202.68,14.5142
2022-12-31 17:03:00,1202.67,1202.68,1202.53,1202.54,85.2531
2022-12-31 17:04:00,1202.53,1202.54,1202.53,1202.54,16.1938
2022-12-31 17:05:00,1202.54,1202.54,1202.53,1202.54,26.2257
2022-12-31 17:06:00,1202.53,1202.54,1202.53,1202.54,21.0192
2022-12-31 17:07:00,1202.54,1202.96,1202.53,1202.95,346.0407
2022-12-31 17:08:00,1202.95,1202.95,1202.82,1202.82,47.5931
2022-12-31 17:09:00,1202.83,1203.0,1202.82,1202.99,100.4057
2022-12-31 17:10:00,1203.0,1203.0,1202.97,1202.97,65.8312
2022-12-31 17:11:00,1202.97,1202.98,1202.73,1202.74,59.456
2022-12-31 17:12:00,1202.73,1202.74,1200.6,1201.56,1350.2077
2022-12-31 17:13:00,1201.56,1202.01,1200.98,1200.99,295.067
2022-12-31 17:14:00,1200.98,1201.09,1200.75,1200.75,54.9558
2022-12-31 17:15:00,1200.76,1200.94,1200.75,1200.93,33.022
2022-12-31 17:16:00,1200.94,1200.94,1200.5,1200.71,136.2956
2022-12-31 17:17:00,1200.71,1201.37,1200.71,1201.37,200.8908
2022-12-31 17:18:00,1201.37,1201.92,1200.26,1200.74,448.6417
2022-12-31 17:19:00,1200.74,1200.75,1199.54,1199.66,954.2508
2022-12-31 17:20:00,1199.66,1199.91,1198.9,1199.56,589.026
2022-12-31 17:21:00,1199.56,1200.1,1199.56,1200.1,279.1136
2022-12-31 17:22:00,1200.1,1200.1,1199.57,1199.74,162.5871
2022-12-31 17:23:00,1199.74,1199.82,1199.61,1199.81,81.5376
2022-12-31 17:24:00,1199.81,1199.82,1199.62,1199.63,38.6706
2022-12-31 17:25:00,1199.63,1199.67,1199.09,1199.66,168.5432
2022-12-31 17:26:00,1199.67,1199.75,1199.56,1199.75,43.4091
2022-12-31 17:27:00,1199.75,1199.81,1199.74,1199.75,64.867
2022-12-31 17:28:00,1199.76,1200.12,1199.65,1199.94,299.4506
2022-12-31 17:29:00,1199.94,1200.15,1199.94,1200.15,149.4401
2022-12-31 17:30:00,1200.15,1200.15,1199.68,1199.69,169.2119
2022-12-31 17:31:00,1199.69,1199.69,1199.61,1199.62,37.551
2022-12-31 17:32:00,1199.62,1199.89,1199.61,1199.88,99.3034
2022-12-31 17:33:00,1199.88,1200.34,1199.88,1200.33,146.5512
2022-12-31 17:34:00,1200.33,1200.5,1200.33,1200.5,99.9997
2022-12-31 17:35:00,1200.49,1200.5,1200.36,1200.37,40.5959
2022-12-31 17:36:00,1200.36,1200.53,1200.36,1200.52,27.5166
2022-12-31 17:37:00,1200.52,1200.53,1200.43,1200.44,52.7606
2022-12-31 17:38:00,1200.43,1200.53,1200.43,1200.52,30.3767
2022-12-31 17:39:00,1200.53,1200.53,1200.49,1200.49,33.9314
2022-12-31 17:40:00,1200.5,1200.5,1200.41,1200.5,43.3722
2022-12-31 17:41:00,1200.5,1200.66,1200.49,1200.65,17.4718
2022-12-31 17:42:00,1200.66,1200.66,1200.42,1200.42,56.634
2022-12-31 17:43:00,1200.42,1200.43,1200.42,1200.42,15.4959
2022-12-31 17:44:00,1200.42,1200.47,1200.42,1200.47,31.6184
2022-12-31 17:45:00,1200.47,1200.47,1200.23,1200.24,53.135
2022-12-31 17:46:00,1200.24,1200.24,1200.04,1200.04,137.3996
2022-12-31 17:47:00,1200.04,1200.24,1200.04,1200.24,55.7805
2022-12-31 17:48:00,1200.23,1200.24,1200.23,1200.24,8.311
2022-12-31 17:49:00,1200.23,1200.37,1200.23,1200.36,75.5028
2022-12-31 17:50:00,1200.37,1200.9,1200.36,1200.89,48.1266
2022-12-31 17:51:00,1200.89,1201.13,1200.77,1201.13,46.3353
2022-12-31 17:52:00,1201.12,1201.13,1200.85,1200.85,54.1213
2022-12-31 17:53:00,1200.86,1201.11,1200.85,1201.11,30.7766
2022-12-31 17:54:00,1201.1,1201.11,1200.58,1200.59,68.5798
2022-12-31 17:55:00,1200.58,1200.59,1200.58,1200.58,14.0537
2022-12-31 17:56:00,1200.59,1200.79,1200.58,1200.78,84.3606
2022-12-31 17:57:00,1200.78,1200.94,1200.78,1200.86,27.1331
2022-12-31 17:58:00,1200.85,1200.86,1200.8,1200.81,29.9126
2022-12-31 17:59:00,1200.8,1200.81,1200.78,1200.78,21.7978
2022-12-31 18:00:00,1200.78,1200.99,1200.78,1200.94,52.8086
2022-12-31 18:01:00,1200.93,1200.94,1200.83,1200.84,22.8679
2022-12-31 18:02:00,1200.84,1200.84,1200.81,1200.81,52.8544
2022-12-31 18:03:00,1200.81,1200.82,1200.81,1200.81,38.0149
2022-12-31 18:04:00,1200.82,1200.84,1200.81,1200.84,50.7536
2022-12-31 18:05:00,1200.84,1200.84,1200.54,1200.77,28.9347
2022-12-31 18:06:00,1200.76,1200.77,1200.76,1200.76,23.894
2022-12-31 18:07:00,1200.76,1200.77,1200.76,1200.77,21.9816
2022-12-31 18:08:00,1200.77,1200.83,1200.76,1200.82,10.301
2022-12-31 18:09:00,1200.83,1200.84,1200.82,1200.83,7.0305
