timestamp,Open,High,Low,Close,Volume
2024-12-01 00:00:00,96416.45,96667.13,96252.5,96325.7,568.557306
2024-12-01 01:00:00,96325.7,96523.67,96040.0,96108.8,683.744178
2024-12-01 02:00:00,96108.8,96464.66,95695.61,95785.12,1298.256596
2024-12-01 03:00:00,95785.12,96452.57,95774.81,96338.45,572.339167
2024-12-01 04:00:00,96338.45,96528.81,96186.55,96513.77,361.150111
2024-12-01 05:00:00,96513.77,96525.32,96289.02,96326.31,357.029297
2024-12-01 06:00:00,96326.31,96494.07,96295.38,96331.08,251.186122
2024-12-01 07:00:00,96331.08,96499.49,96302.57,96464.9,247.150952
2024-12-01 08:00:00,96464.9,97200.0,96417.84,97042.06,1131.639626
2024-12-01 09:00:00,97042.06,97102.49,96848.84,97027.78,410.031246
2024-12-01 10:00:00,97027.78,97048.53,96538.17,96826.19,465.73289
2024-12-01 11:00:00,96826.19,97159.34,96826.19,97111.82,446.682415
2024-12-01 12:00:00,97111.82,97130.88,96784.09,96785.67,620.192898
2024-12-01 13:00:00,96785.67,97408.6,96677.53,97079.87,742.658983
2024-12-01 14:00:00,97079.87,97365.86,96977.05,97332.99,598.939629
2024-12-01 15:00:00,97332.99,97387.0,96970.44,97041.87,836.000029
2024-12-01 16:00:00,97041.87,97357.75,97008.16,97211.44,466.500116
2024-12-01 17:00:00,97211.44,97303.07,97036.97,97303.06,311.951004
2024-12-01 18:00:00,97303.06,97529.19,97090.83,97115.44,382.491956
2024-12-01 19:00:00,97115.44,97319.11,96955.93,97168.43,392.882468
2024-12-01 20:00:00,97168.43,97202.7,96769.84,97088.35,432.88565
2024-12-01 21:00:00,97088.35,97794.97,97037.71,97769.32,480.228425
2024-12-01 22:00:00,97769.32,97833.27,97366.03,97572.92,564.576298
2024-12-01 23:00:00,97572.92,97779.75,97172.08,97192.64,693.1226
2024-12-02 00:00:00,97192.64,97597.27,97053.37,97434.96,1378.082787
2024-12-02 01:00:00,97434.96,98136.0,97385.55,97971.59,1364.378298
2024-12-02 02:00:00,97971.59,98047.5,97441.11,97635.82,1013.610226
2024-12-02 03:00:00,97635.82,97661.65,96336.5,96459.5,1098.902414
2024-12-02 04:00:00,96459.5,96845.7,96059.26,96695.48,1775.726951
2024-12-02 05:00:00,96695.48,96935.82,96305.74,96346.38,918.674808
2024-12-02 06:00:00,96346.38,96413.76,96081.3,96265.33,1352.375182
2024-12-02 07:00:00,96265.33,96456.6,95735.28,95990.49,1107.567409
2024-12-02 08:00:00,95990.49,96105.76,94860.35,95039.97,1558.942821
2024-12-02 09:00:00,95039.97,95545.47,94950.93,95488.0,1332.934145
2024-12-02 10:00:00,95488.0,95507.98,94809.27,94962.27,1245.152817
2024-12-02 11:00:00,94962.27,95332.61,94856.08,95122.59,1034.463551
2024-12-02 12:00:00,95122.59,95411.76,94761.9,94966.1,1009.311483
2024-12-02 13:00:00,94966.1,95805.5,94817.04,95682.59,1146.143547
2024-12-02 14:00:00,95682.59,96816.44,95495.57,96315.51,1388.661151
2024-12-02 15:00:00,96315.51,97210.95,95732.6,97034.86,1722.673888
2024-12-02 16:00:00,97034.86,97362.37,95970.29,96165.26,1930.819124
2024-12-02 17:00:00,96165.26,96588.99,94377.93,94608.81,1975.824317
2024-12-02 18:00:00,94608.81,95850.09,94478.04,95642.37,1307.990428
2024-12-02 19:00:00,95642.37,95879.38,95162.33,95830.29,1188.263718
2024-12-02 20:00:00,95830.29,96352.39,95450.33,95663.41,1348.198837
2024-12-02 21:00:00,95663.41,95760.79,95337.79,95393.25,909.465599
2024-12-02 22:00:00,95393.25,95533.17,95093.93,95373.0,446.278562
2024-12-02 23:00:00,95373.0,95848.76,95319.15,95819.47,600.151529
2024-12-03 00:00:00,95819.47,96101.43,95661.39,95790.56,1041.558782
2024-12-03 01:00:00,95790.56,95925.0,95436.24,95511.16,896.498044
2024-12-03 02:00:00,95511.16,96293.92,95390.17,96034.27,935.382982
2024-12-03 03:00:00,96034.27,96211.75,95895.38,96061.51,535.792854
2024-12-03 04:00:00,96061.51,96217.79,95892.05,95912.35,496.671968
2024-12-03 05:00:00,95912.35,96173.66,95848.19,96148.53,413.374451
2024-12-03 06:00:00,96148.53,96247.68,95532.36,95635.86,490.565862
2024-12-03 07:00:00,95635.86,95735.44,95270.96,95542.84,1054.434954
2024-12-03 08:00:00,95542.84,95666.07,95297.61,95526.98,711.469333
2024-12-03 09:00:00,95526.98,95541.83,95124.1,95257.7,542.817837
2024-12-03 10:00:00,95257.7,95485.6,94651.07,94700.0,593.8697
2024-12-03 11:00:00,94700.0,95036.93,94610.01,94988.31,873.05153
2024-12-03 12:00:00,94988.31,94997.84,94675.32,94809.92,740.167793
2024-12-03 13:00:00,94809.92,94872.5,93649.39,93711.21,1742.066938
2024-12-03 14:00:00,93711.21,95455.62,93571.0,95228.63,2371.851295
2024-12-03 15:00:00,95228.63,96255.8,95103.17,95677.56,2093.127703
2024-12-03 16:00:00,95677.56,96168.78,94258.45,95100.04,1362.026985
2024-12-03 17:00:00,95100.04,95912.51,94875.01,95827.02,1051.349126
2024-12-03 18:00:00,95827.02,95827.02,95259.88,95465.07,892.42453
2024-12-03 19:00:00,95465.07,95501.92,94932.41,95427.87,925.631202
2024-12-03 20:00:00,95427.87,95675.13,95262.2,95594.79,878.833986
2024-12-03 21:00:00,95594.79,96105.69,95528.3,95996.2,927.775112
2024-12-03 22:00:00,95996.2,96141.19,95643.61,96115.25,472.542441
2024-12-03 23:00:00,96115.25,96126.78,95800.01,95848.38,734.183313
2024-12-04 00:00:00,95848.38,96020.13,95542.47,95735.74,929.023591
2024-12-04 01:00:00,95735.74,96621.27,95448.74,96210.39,1032.192205
2024-12-04 02:00:00,96210.39,96221.84,95191.92,95764.11,952.9907
2024-12-04 03:00:00,95764.11,95889.13,95540.0,95755.21,494.052756
2024-12-04 04:00:00,95755.21,96004.35,95695.51,95994.99,369.641673
2024-12-04 05:00:00,95994.99,96479.84,95986.57,96474.82,498.977416
2024-12-04 06:00:00,96474.82,96722.99,96269.66,96541.43,623.884319
2024-12-04 07:00:00,96541.43,96738.03,96401.18,96597.8,1022.977091
2024-12-04 08:00:00,96597.8,96819.71,96515.27,96702.08,701.665341
2024-12-04 09:00:00,96702.08,96976.3,96671.14,96832.86,941.19198
2024-12-04 10:00:00,96832.86,96856.48,96442.91,96527.46,497.476036
2024-12-04 11:00:00,96527.46,96528.9,96145.91,96174.38,670.843538
2024-12-04 12:00:00,96174.38,96285.58,95671.5,95962.92,1016.433968
2024-12-04 13:00:00,95962.92,96030.15,95353.87,95664.97,1176.116015
2024-12-04 14:00:00,95664.97,96566.76,95455.4,95827.25,1449.728735
2024-12-04 15:00:00,95827.25,96393.3,95405.0,95758.15,1744.077477
2024-12-04 16:00:00,95758.15,95821.58,94569.93,94819.51,1826.510797
2024-12-04 17:00:00,94819.51,95580.16,94679.96,95551.85,1197.739793
2024-12-04 18:00:00,95551.85,96222.67,95444.74,96103.44,991.359327
2024-12-04 19:00:00,96103.44,97219.79,96029.07,97203.57,1270.062365
2024-12-04 20:00:00,97203.57,98999.0,97117.64,98705.4,2381.846357
2024-12-04 21:00:00,98705.4,98884.39,97411.66,97694.83,1525.002389
2024-12-04 22:00:00,97694.83,98557.23,97528.46,98145.43,666.08517
2024-12-04 23:00:00,98145.43,99000.0,98132.98,98573.35,1267.544252
2024-12-05 00:00:00,98573.35,98795.54,98211.21,98286.68,1500.455888
2024-12-05 01:00:00,98286.68,98639.76,97880.83,98164.06,1657.128462
2024-12-05 02:00:00,98164.06,102115.0,97372.0,101355.37,5479.984329
2024-12-05 03:00:00,101355.37,104285.37,101343.84,102961.53,4026.566589
2024-12-05 04:00:00,102961.53,103562.6,102459.35,103338.2,1782.484996
2024-12-05 05:00:00,103338.2,103466.05,101785.72,102462.42,1356.709867
2024-12-05 06:00:00,102462.42,102689.99,101389.65,101898.34,1991.324901
2024-12-05 07:00:00,101898.34,102579.38,101328.21,102250.47,1345.609307
2024-12-05 08:00:00,102250.47,102898.94,102250.47,102762.87,1425.208986
2024-12-05 09:00:00,102762.87,103137.62,102567.68,102688.32,977.568432
2024-12-05 10:00:00,102688.32,102934.63,102262.0,102288.85,1061.363127
2024-12-05 11:00:00,102288.85,102698.31,102256.86,102575.98,916.817069
2024-12-05 12:00:00,102575.98,103321.0,102450.0,102842.86,1396.929394
2024-12-05 13:00:00,102842.86,103297.33,102686.58,102766.87,1259.100362
2024-12-05 14:00:00,102766.87,103559.99,102291.62,103520.73,1701.919865
2024-12-05 15:00:00,103520.73,103541.11,100939.25,101305.49,2705.53532
2024-12-05 16:00:00,101305.49,102018.86,100600.0,101058.38,1981.191206
2024-12-05 17:00:00,101058.38,101365.0,100551.69,101291.07,1380.79315
2024-12-05 18:00:00,101291.07,101545.7,100168.8,100183.06,1595.475697
2024-12-05 19:00:00,100183.06,100944.3,98573.35,99022.66,2016.02091
2024-12-05 20:00:00,99022.66,99426.92,97869.05,99068.58,2820.466372
2024-12-05 21:00:00,99068.58,99504.39,98836.41,98906.77,1787.730714
2024-12-05 22:00:00,98906.77,99049.26,90804.06,96518.97,3684.254999
2024-12-05 23:00:00,96518.97,97438.05,95270.16,96908.75,1676.626101
2024-12-06 00:00:00,96908.75,97741.11,96256.55,97541.92,1892.350278
